Date,BTC-EUR (Price),BTC/EUR,BTC/EUR1,Gold (Price),Gold Futures,Gold Trial,Gold Trial1,SPX-500 (Price),S&P 500 ,S&P,Myfund (Price),Myfund,,M Trial,MVIS Price,ITIF,,ITIF Trial
2019-10-14,"7,582.20",0.70,0.01,"1,524.40",0.0061,0.61,0.01,"2,966.15",-0.0014,-0.14,1.575963,0.01173343023,1.173343023,1.173343023,2065.67,0.0348,3.48,3.48
2019-10-15,"7,406.60",-2.32,-0.02,"1,513.00",-0.0092,-0.92,-0.01,"2,995.68",0.01,1,,,,,2009.11,-0.0274,-2.74,-2.74
2019-10-16,"7,229.60",-2.39,-0.02,"1,510.00",0.0068,0.68,0.01,"2,989.69",-0.002,-0.2,,,,,1957.03,-0.0259,-2.59,-2.59
2019-10-17,"7,269.70",0.55,0.01,"1,519.90",0.0029,0.29,0.00,"2,997.95",0.0028,0.28,,,,,2008.65,0.0264,2.64,2.64
2019-10-18,"7,133.00",-1.88,-0.02,"1,519.50",-0.0031,-0.31,0.00,"2,986.20",-0.0039,-0.39,,,,,1958.82,-0.0248,-2.48,-2.48
2019-10-19,"7,136.60",0.05,0.00,,,,0,,,,,,,,1959.05,0.0001,0.01,0.01
2019-10-20,"7,386.50",3.50,0.04,,,,0,,,,,,,,1998.12,0.0199,1.99,1.99
2019-10-21,"7,377.50",-0.12,0.00,"1,515.00",-0.0037,-0.37,0.00,"3,006.72",0.0069,0.69,1.535427,-0.02572141605,-2.572141605,-2.572141605,2013.59,0.0077,0.77,0.77
2019-10-22,"7,223.00",-2.09,-0.02,"1,515.00",-0.0005,-0.05,0.00,"2,995.99",-0.0036,-0.36,,,,,1978.44,-0.0175,-1.75,-1.75
2019-10-23,"6,725.30",-6.89,-0.07,"1,522.00",0.0055,0.55,0.01,"3,004.52",0.0028,0.28,,,,,1852.07,-0.0639,-6.39,-6.39
2019-10-24,"6,706.10",-0.29,0.00,"1,522.00",0.0059,0.59,0.01,"3,010.29",0.0019,0.19,,,,,1863.13,0.006,0.6,0.6
2019-10-25,"7,814.40",16.53,0.17,"1,535.00",0.0008,0.08,0.00,"3,022.55",0.0041,0.41,,,,,2097,0.1255,12.55,12.55
2019-10-26,"8,334.90",6.66,0.07,,,,0,,,,,,,,2090.4,-0.0031,-0.31,-0.31
2019-10-27,"8,602.80",3.21,0.03,,,,0,,,,1.74135,0.1341144841,13.41144841,13.41144841,2150.25,0.0286,2.86,2.86
2019-10-28,"8,311.50",-3.39,-0.03,"1,523.50",-0.0061,-0.61,-0.01,"3,039.42",0.0056,0.56,,,,,2140.68,-0.0045,-0.45,-0.45
2019-10-29,"8,493.40",2.19,0.02,"1,515.50",-0.0034,-0.34,0.00,"3,036.89",-0.0008,-0.08,,,,,2219.44,0.0368,3.68,3.68
2019-10-30,"8,228.10",-3.12,-0.03,"1,513.20",0.0039,0.39,0.00,"3,046.77",0.0033,0.33,,,,,2158.24,-0.0276,-2.76,-2.76
2019-10-31,"8,213.70",-0.18,0.00,"1,527.00",0.0115,1.15,0.01,"3,037.56",-0.003,-0.3,,,,,2160.1,0.0009,0.09,0.09
2019-11-01,"8,294.30",0.98,0.01,"1,538.00",-0.0017,-0.17,0.00,"3,066.91",0.0097,0.97,,,,,2170.57,0.0048,0.48,0.48
2019-11-02,"8,342.60",0.58,0.01,,,,0,,,,,,,,2202.08,0.0145,1.45,1.45
2019-11-03,"8,257.00",-1.03,-0.01,,,,0,,,,1.659329,-0.04710196112,-4.710196112,-4.710196112,2185.86,-0.0074,-0.74,-0.74
2019-11-04,"8,466.10",2.53,0.03,"1,541.00",0.0002,0.02,0.00,"3,078.27",0.0037,0.37,,,,,2278.59,0.0424,4.24,4.24
2019-11-05,"8,415.40",-0.60,-0.01,"1,513.00",-0.0176,-1.76,-0.02,"3,074.62",-0.0012,-0.12,,,,,2338.37,0.0262,2.62,2.62
2019-11-06,"8,448.70",0.40,0.00,"1,516.10",0.0062,0.62,0.01,"3,076.78",0.0007,0.07,,,,,2336.5,-0.0008,-0.08,-0.08
2019-11-07,"8,334.00",-1.36,-0.01,"1,495.10",-0.0172,-1.72,-0.02,"3,085.18",0.0027,0.27,1.688378,0.017506474,1.7506474,1.7506474,2258.16,-0.0335,-3.35,-3.35
2019-11-08,"7,969.80",-4.37,-0.04,"1,488.80",-0.0009,-0.09,0.00,"3,093.08",0.0026,0.26,,,,,2173,-0.0377,-3.77,-3.77
2019-11-09,"8,005.10",0.44,0.00,,,,0,,,,,,,,2212.83,0.0183,1.83,1.83
2019-11-10,"8,207.10",2.52,0.03,,,,0,,,,,,,,2261.84,0.0221,2.21,2.21
2019-11-11,"7,913.40",-3.58,-0.04,"1,480.10",-0.0055,-0.55,-0.01,"3,087.01",-0.002,-0.2,1.624105,-0.03806789712,-3.806789712,-3.806789712,2219.23,-0.0188,-1.88,-1.88
2019-11-12,"8,003.60",1.14,0.01,"1,480.00",-0.0026,-0.26,0.00,"3,091.84",0.0016,0.16,,,,,2193.58,-0.0116,-1.16,-1.16
2019-11-13,"7,971.10",-0.41,0.00,"1,489.90",0.0065,0.65,0.01,"3,094.04",0.0007,0.07,,,,,2183.58,-0.0046,-0.46,-0.46
2019-11-14,"7,842.80",-1.61,-0.02,"1,494.80",0.0068,0.68,0.01,"3,096.63",0.0008,0.08,,,,,2162.03,-0.0099,-0.99,-0.99
2019-11-15,"7,670.00",-2.20,-0.02,"1,495.90",-0.0033,-0.33,0.00,"3,120.46",0.0077,0.77,,,,,2097.39,-0.0299,-2.99,-2.99
2019-11-16,"7,687.90",0.23,0.00,,,,0,,,,,,,,2099.23,0.0009,0.09,0.09
2019-11-17,"7,703.90",0.21,0.00,,,,0,,,,,,,,2104.64,0.0026,0.26,0.26
2019-11-18,"7,395.90",-4.00,-0.04,"1,488.80",0.0022,0.22,0.00,"3,122.03",0.0005,0.05,1.577529,-0.02867794878,-2.867794878,-2.867794878,2006.55,-0.0466,-4.66,-4.66
2019-11-19,"7,342.20",-0.73,-0.01,"1,497.00",0.0016,0.16,0.00,"3,120.18",-0.0006,-0.06,,,,,1963.26,-0.0216,-2.16,-2.16
2019-11-20,"7,302.00",-0.55,-0.01,"1,498.00",-0.0002,-0.02,0.00,"3,108.46",-0.0038,-0.38,,,,,1959.34,-0.002,-0.2,-0.2
2019-11-21,"6,897.60",-5.54,-0.06,"1,494.00",-0.007,-0.70,-0.01,"3,103.54",-0.0016,-0.16,1.451429,-0.07993513907,-7.993513907,-7.993513907,1843.47,-0.0591,-5.91,-5.91
2019-11-22,"6,629.50",-3.89,-0.04,"1,492.00",0.0003,0.03,0.00,"3,110.29",0.0022,0.22,,,,,1737.68,-0.0574,-5.74,-5.74
2019-11-23,"6,664.50",0.53,0.01,,,,0,,,,,,,,1776.88,0.0226,2.26,2.26
2019-11-24,"6,287.10",-5.66,-0.06,,,,0,,,,,,,,1648.6,-0.0722,-7.22,-7.22
2019-11-25,"6,485.80",3.16,0.03,"1,485.20",-0.0042,-0.42,0.00,"3,133.64",0.0075,0.75,,,,,1697.49,0.0297,2.97,2.97
2019-11-26,"6,516.10",0.47,0.00,"1,481.00",0.0019,0.19,0.00,"3,140.52",0.0022,0.22,1.303963,-0.1016005606,-10.16005606,-10.16005606,1716.93,0.0115,1.15,1.15
2019-11-27,"6,849.00",5.11,0.05,"1,483.90",-0.0044,-0.44,0.00,"3,153.63",0.0042,0.42,1.302847,-0.00085585251,-0.085585251,-0.085585251,1765.24,0.0281,2.81,2.81
2019-11-28,"6,763.00",-1.26,-0.01,"1,460.75",-0.0149,-1.49,-0.0149,,,,1.378487,0.05805746953,5.805746953,5.805746953,1747.03,-0.0103,-1.03,-1.03
2019-11-29,"7,047.40",4.20,0.04,"1,484.20",0.0235,2.35,0.02,"3,140.98",-0.004,-0.4,1.382643,0.00301489967,0.301489967,0.301489967,1804.47,0.0329,3.29,3.29
2019-11-30,"6,875.50",-2.44,-0.02,,,,0,,,,1.419293,0.02650720396,2.650720396,2.650720396,1765.27,-0.0217,-2.17,-2.17
2019-12-01,"6,735.20",-2.04,-0.02,,,,0,,,,1.346746,-0.05111488607,-5.111488607,-5.111488607,1743.76,-0.0122,-1.22,-1.22
2019-12-02,"6,607.50",-1.90,-0.02,"1,485.00",-0.0023,-0.23,0.00,"3,113.87",-0.0086,-0.86,1.354697,0.00590386012,0.590386012,0.590386012,1721.37,-0.0128,-1.28,-1.28
2019-12-03,"6,595.20",-0.19,0.00,"1,491.10",0.0104,1.04,0.01,"3,093.20",-0.0066,-0.66,1.330063,-0.01818414007,-1.818414007,-1.818414007,1705.41,-0.0093,-0.93,-0.93
2019-12-04,"6,499.80",-1.45,-0.01,"1,502.50",-0.0027,-0.27,0.00,"3,112.76",0.0063,0.63,1.301139,-0.02174633833,-2.174633833,-2.174633833,1683.67,-0.0127,-1.27,-1.27
2019-12-05,"6,667.10",2.57,0.03,"1,503.00",0.002,0.20,0.00,"3,117.43",0.0015,0.15,1.310359,0.00708609918,0.708609918,0.708609918,1704.55,0.0124,1.24,1.24
2019-12-06,"6,832.80",2.48,0.02,"1,488.00",-0.0117,-1.17,-0.01,"3,145.91",0.0091,0.91,1.338705,0.02163223971,2.163223971,2.163223971,1715.69,0.0065,0.65,0.65
2019-12-07,"6,790.70",-0.62,-0.01,,,,0,,,,1.378851,0.02998868309,2.998868309,2.998868309,1710.8,-0.0029,-0.29,-0.29
2019-12-08,"6,810.70",0.29,0.00,,,,0,,,,1.352774,-0.01891212321,-1.891212321,-1.891212321,1726.46,0.0092,0.92,0.92
2019-12-09,"6,640.80",-2.50,-0.03,"1,489.40",-0.0001,-0.01,0.00,"3,135.96",-0.0032,-0.32,1.375517,0.01681212087,1.681212087,1.681212087,1691.46,-0.0203,-2.03,-2.03
2019-12-10,"6,522.00",-1.79,-0.02,"1,489.70",0.0023,0.23,0.00,"3,132.52",-0.0011,-0.11,1.344374,-0.02264094155,-2.264094155,-2.264094155,1668.91,-0.0133,-1.33,-1.33
2019-12-11,"6,479.60",-0.65,-0.01,"1,497.50",0.0046,0.46,0.00,"3,141.63",0.0029,0.29,1.315473,-0.02149773798,-2.149773798,-2.149773798,1661.74,-0.0043,-0.43,-0.43
2019-12-12,"6,435.10",-0.69,-0.01,"1,494.10",-0.0017,-0.17,0.00,"3,168.57",0.0086,0.86,1.296977,-0.01406034179,-1.406034179,-1.406034179,1658.01,-0.0022,-0.22,-0.22
2019-12-13,"6,527.10",1.43,0.01,"1,493.00",0.0063,0.63,0.01,"3,168.80",0.0001,0.01,1.303934,0.00536401185,0.536401185,0.536401185,1680.06,0.0133,1.33,1.33
2019-12-14,"6,365.20",-2.48,-0.02,,,,0,,,,1.317676,0.01053887697,1.053887697,1.053887697,1638.27,-0.0249,-2.49,-2.49
2019-12-15,"6,398.50",0.52,0.01,,,,0,,,,1.283993,-0.02556242961,-2.556242961,-2.556242961,1647.01,0.0053,0.53,0.53
2019-12-16,"6,185.50",-3.33,-0.03,"1,503.90",-0.0001,-0.01,0.00,"3,191.45",0.0071,0.71,1.279546,-0.00346341452,-0.346341452,-0.346341452,1546.36,-0.0611,-6.11,-6.11
2019-12-17,"5,940.70",-3.96,-0.04,"1,505.00",0.0001,0.01,0.00,"3,192.52",0.0003,0.03,1.222337,-0.04471038947,-4.471038947,-4.471038947,1424.23,-0.079,-7.9,-7.9
2019-12-18,"6,559.10",10.41,0.10,"1,501.70",-0.0017,-0.17,0.00,"3,191.14",-0.0004,-0.04,1.180729,-0.03403971245,-3.403971245,-3.403971245,1542.72,0.0832,8.32,8.32
2019-12-19,"6,435.80",-1.88,-0.02,"1,503.50",0.0038,0.38,0.00,"3,205.37",0.0045,0.45,1.25295,0.06116644886,6.116644886,6.116644886,1504.24,-0.0249,-2.49,-2.49
2019-12-20,"6,501.20",1.02,0.01,"1,505.20",-0.0024,-0.24,0.00,"3,221.22",0.0049,0.49,1.244746,-0.00654774732,-0.654774732,-0.654774732,1532.99,0.0191,1.91,1.91
2019-12-21,"6,461.10",-0.62,-0.01,,,,0,,,,1.262889,0.01457566443,1.457566443,1.457566443,1517.05,-0.0104,-1.04,-1.04
2019-12-22,"6,788.80",5.07,0.05,,,,0,,,,1.259658,-0.00255841962,-0.255841962,-0.255841962,1581.86,0.0427,4.27,4.27
2019-12-23,"6,607.20",-2.67,-0.03,"1,510.70",0.0053,0.53,0.01,"3,224.01",0.0009,0.09,1.320398,0.04821943734,4.821943734,4.821943734,1524.01,-0.0366,-3.66,-3.66
2019-12-24,"6,553.20",-0.82,-0.01,"1,518.60",0.0106,1.06,0.01,"3,223.38",-0.0002,-0.02,1.27629,-0.03340507938,-3.340507938,-3.340507938,1519.33,-0.0031,-0.31,-0.31
2019-12-25,"6,490.70",-0.95,-0.01,"1,502.15",-0.0173,-1.73,-0.0173,,,,1.267707,-0.00672496063,-0.672496063,-0.672496063,1502.25,-0.0112,-1.12,-1.12
2019-12-26,"6,497.10",0.10,0.00,"1,528.40",0.0241,2.41,0.02,"3,239.91",0.0051,0.51,1.254377,-0.01051504804,-1.051504804,-1.051504804,1522.12,0.0132,1.32,1.32
2019-12-27,"6,494.10",-0.05,0.00,"1,540.00",0.0027,0.27,0.00,"3,240.02",,,1.257727,0.00267064846,0.267064846,0.267064846,1556.28,0.0224,2.24,2.24
2019-12-28,"6,544.00",0.77,0.01,,,,0,,,,1.264394,0.00530083237,0.530083237,0.530083237,1577.33,0.0135,1.35,1.35
2019-12-29,"6,613.20",1.06,0.01,,,,0,,,,1.265306,0.00072129415,0.072129415,0.072129415,1614.61,0.0236,2.36,2.36
2019-12-30,"6,463.60",-2.26,-0.02,"1,540.10",0.0006,0.06,0.00,"3,221.29",-0.0058,-0.58,1.281118,0.01249658185,1.249658185,1.249658185,1585.7,-0.0179,-1.79,-1.79
2019-12-31,"6,404.80",-0.91,-0.01,"1,546.40",0.0034,0.34,0.00,"3,230.78",0.0029,0.29,1.257922,-0.01810606049,-1.810606049,-1.810606049,1561.18,-0.0155,-1.55,-1.55
2020-01-01,"6,409.30",0.07,0.00,"1,520.85",-0.0191,-1.91,-0.0191,,,,1.253969,-0.00314248419,-0.314248419,-0.314248419,1568.4,0.0046,0.46,0.46
2020-01-02,"6,225.90",-2.86,-0.03,"1,548.20",0.0225,2.25,0.02,"3,257.85",0.0084,0.84,1.237908,-0.01280813162,-1.280813162,-1.280813162,1506.87,-0.0392,-3.92,-3.92
2020-01-03,"6,572.20",5.56,0.06,"1,561.60",0.0157,1.57,0.02,"3,234.85",-0.0071,-0.71,1.238681,0.00062444059,0.062444059,0.062444059,1609.28,0.068,6.8,6.8
2020-01-04,"6,594.20",0.34,0.00,,,,0,,,,1.274486,0.02890574732,2.890574732,2.890574732,1622.3,0.0081,0.81,0.81
2020-01-05,"6,593.30",-0.01,0.00,,,,0,,,,1.297118,0.01775774704,1.775774704,1.775774704,1630.95,0.0053,0.53,0.53
2020-01-06,"6,937.50",5.22,0.05,"1,590.00",0.0104,1.04,0.01,"3,246.28",0.0035,0.35,1.311166,0.01083016349,1.083016349,1.083016349,1764.52,0.0819,8.19,8.19
2020-01-07,"7,324.10",5.57,0.06,"1,586.50",0.0033,0.33,0.00,"3,237.18",-0.0028,-0.28,1.377446,0.05055042611,5.055042611,5.055042611,1746.43,-0.0103,-1.03,-1.03
2020-01-08,"7,243.70",-1.10,-0.01,"1,581.50",-0.0089,-0.89,-0.01,"3,253.05",0.0049,0.49,1.437467,0.04357412196,4.357412196,4.357412196,1723.14,-0.0133,-1.33,-1.33
2020-01-09,"7,043.70",-2.76,-0.03,"1,570.20",-0.0035,-0.35,0.00,"3,274.70",0.0067,0.67,1.385525,-0.03613439474,-3.613439474,-3.613439474,1707.26,-0.0092,-0.92,-0.92
2020-01-10,"7,367.70",4.60,0.05,"1,574.10",0.0035,0.35,0.00,"3,265.35",-0.0029,-0.29,1.353349,-0.02322296602,-2.322296602,-2.322296602,1817.88,0.0648,6.48,6.48
2020-01-11,"7,218.00",-2.03,-0.02,,,,0,,,,1.406843,0.03952712863,3.952712863,3.952712863,1805.12,-0.007,-0.7,-0.7
2020-01-12,"7,357.40",1.93,0.02,,,,0,,,,1.40726,0.00029640834,0.029640834,0.029640834,1848.51,0.024,2.4,2.4
2020-01-13,"7,291.10",-0.90,-0.01,"1,574.90",-0.006,-0.60,-0.01,"3,288.13",0.007,0.7,1.407047,-0.00015135796,-0.015135796,-0.015135796,1813.68,-0.0188,-1.88,-1.88
2020-01-14,"7,937.20",8.86,0.09,"1,563.40",-0.004,-0.40,0.00,"3,283.15",-0.0015,-0.15,1.470466,0.04507241052,4.507241052,4.507241052,2125.87,0.1721,17.21,17.21
2020-01-15,"7,911.60",-0.32,0.00,"1,573.40",0.0058,0.58,0.01,"3,289.29",0.0019,0.19,1.520586,0.0340844331,3.40844331,3.40844331,2166.73,0.0192,1.92,1.92
2020-01-16,"7,833.40",-0.99,-0.01,"1,575.00",-0.0022,-0.22,0.00,"3,316.81",0.0084,0.84,1.517021,-0.00234449087,-0.234449087,-0.234449087,2144.8,-0.0101,-1.01,-1.01
2020-01-17,"8,026.60",2.47,0.02,"1,577.10",0.0065,0.65,0.01,"3,329.62",0.0039,0.39,1.545619,0.01885141999,1.885141999,1.885141999,2315.95,0.0798,7.98,7.98
2020-01-18,"8,041.10",0.18,0.00,,,,0,,,,1.568424,0.01475460641,1.475460641,1.475460641,2245.31,-0.0305,-3.05,-3.05
2020-01-19,"7,853.30",-2.34,-0.02,"1,556.45",-0.019,-1.9,-0.019,,,,1.628815,0.0385042565,3.85042565,3.85042565,2210.86,-0.0153,-1.53,-1.53
2020-01-20,"7,790.20",-0.80,-0.01,"1,556.65",0.0027,0.27,0.0027,,,,1.534757,-0.05774627567,-5.774627567,-5.774627567,2231.99,0.0096,0.96,0.96
2020-01-21,"7,876.70",1.11,0.01,"1,573.60",0.015,1.50,0.02,"3,320.79",-0.0027,-0.27,1.561969,0.01773049414,1.773049414,1.773049414,2250.32,0.0082,0.82,0.82
2020-01-22,"7,816.60",-0.76,-0.01,"1,577.60",-0.0008,-0.08,0.00,"3,321.75",0.0003,0.03,1.559062,-0.00186111248,-0.186111248,-0.186111248,2264.06,0.0061,0.61,0.61
2020-01-23,"7,603.70",-2.72,-0.03,"1,580.10",0.0054,0.54,0.01,"3,325.54",0.0011,0.11,1.533616,-0.0163213522,-1.63213522,-1.63213522,2133.78,-0.0575,-5.75,-5.75
2020-01-24,"7,648.20",0.58,0.01,"1,584.00",0.0043,0.43,0.00,"3,295.47",-0.009,-0.9,1.482485,-0.03334015816,-3.334015816,-3.334015816,2122.17,-0.0054,-0.54,-0.54
2020-01-25,"7,572.30",-0.99,-0.01,,,,0,,,,1.513019,0.02059649845,2.059649845,2.059649845,2081.87,-0.019,-1.9,-1.9
2020-01-26,"7,801.10",3.02,0.03,,,,0,,,,1.495269,-0.01173151163,-1.173151163,-1.173151163,2221.48,0.0671,6.71,6.71
2020-01-27,"8,072.50",3.48,0.03,"1,602.80",0.0035,0.35,0.00,"3,243.63",-0.0157,-1.57,1.548831,0.03582097937,3.582097937,3.582097937,2317.15,0.0431,4.31,4.31
2020-01-28,"8,509.20",5.41,0.05,"1,593.40",-0.0048,-0.48,0.00,"3,276.24",0.0101,1.01,1.618512,0.0449894146,4.49894146,4.49894146,2426.62,0.0472,4.72,4.72
2020-01-29,"8,435.70",-0.86,-0.01,"1,589.30",0.0006,0.06,0.00,"3,273.40",-0.0009,-0.09,1.684066,0.04050263452,4.050263452,4.050263452,2442.19,0.0064,0.64,0.64
2020-01-30,"8,617.60",2.16,0.02,"1,599.00",0.008,0.80,0.01,"3,283.66",0.0031,0.31,1.684578,0.00030402609,0.030402609,0.030402609,2551.97,0.045,4.5,4.5
2020-01-31,"8,417.20",-2.33,-0.02,"1,597.70",-0.0008,-0.08,0.00,"3,225.52",-0.0177,-1.77,1.742487,0.03437596834,3.437596834,3.437596834,2465.04,-0.0341,-3.41,-3.41
2020-02-01,"8,460.90",0.52,0.01,,,,0,,,,1.702391,-0.0230107886,-2.30107886,-2.30107886,2513.28,0.0196,1.96,1.96
2020-02-02,"8,418.10",-0.51,-0.01,,,,0,,,,1.691162,-0.00659601701,-0.659601701,-0.659601701,2523.02,0.0039,0.39,0.39
2020-02-03,"8,408.00",-0.12,0.00,"1,595.00",-0.0034,-0.34,0.00,"3,248.92",0.0073,0.73,1.706495,0.00906654714,0.906654714,0.906654714,2555.71,0.013,1.3,1.3
2020-02-04,"8,308.40",-1.18,-0.01,"1,576.00",-0.0165,-1.65,-0.02,"3,297.59",0.015,1.5,1.703028,-0.00203164967,-0.203164967,-0.203164967,2547.75,-0.0031,-0.31,-0.31
2020-02-05,"8,738.60",5.18,0.05,"1,573.00",0.0046,0.46,0.00,"3,334.69",0.0113,1.13,1.714395,0.00667458198,0.667458198,0.667458198,2754.3,0.0811,8.11,8.11
2020-02-06,"8,892.30",1.76,0.02,"1,579.30",0.0044,0.44,0.00,"3,345.78",0.0033,0.33,1.808039,0.0546221845,5.46221845,5.46221845,2789.7,0.0129,1.29,1.29
2020-02-07,"8,967.70",0.85,0.01,"1,588.40",0.0021,0.21,0.00,"3,327.71",-0.0054,-0.54,1.870065,0.03430567593,3.430567593,3.430567593,2790.31,0.0002,0.02,0.02
2020-02-08,"9,062.00",1.05,0.01,,,,0,,,,1.874154,0.00218655501,0.218655501,0.218655501,2804.98,0.0053,0.53,0.53
2020-02-09,"9,284.90",2.46,0.02,,,,0,,,,1.946614,0.03866277798,3.866277798,3.866277798,2850.19,0.0161,1.61,1.61
2020-02-10,"9,039.30",-2.64,-0.03,"1,594.20",0.0036,0.36,0.00,"3,352.09",0.0073,0.73,1.927923,-0.00960180087,-0.960180087,-0.960180087,2795.71,-0.0191,-1.91,-1.91
2020-02-11,"9,410.60",4.11,0.04,"1,587.10",-0.006,-0.60,-0.01,"3,357.75",0.0017,0.17,1.886668,-0.02139867619,-2.139867619,-2.139867619,2893.64,0.035,3.5,3.5
2020-02-12,"9,533.00",1.30,0.01,"1,587.50",0.0008,0.08,0.00,"3,379.45",0.0065,0.65,2.070285,0.09732342945,9.732342945,9.732342945,3055.48,0.0559,5.59,5.59
2020-02-13,"9,451.10",-0.86,-0.01,"1,594.00",0.0045,0.45,0.00,"3,373.94",-0.0016,-0.16,2.168963,0.04766396897,4.766396897,4.766396897,3094.01,0.0126,1.26,1.26
2020-02-14,"9,572.50",1.28,0.01,"1,597.30",0.0046,0.46,0.00,"3,380.16",0.0018,0.18,2.146452,-0.01037869249,-1.037869249,-1.037869249,3189.97,0.031,3.1,3.1
2020-02-15,"9,163.00",-4.28,-0.04,,,,0,,,,2.217303,0.03300842507,3.300842507,3.300842507,2903.25,-0.0899,-8.99,-8.99
2020-02-16,"9,164.20",0.01,0.00,"1,583.45",-0.0129,-1.29,-0.0129,,,,2.132012,-0.03846610048,-3.846610048,-3.846610048,2780.87,-0.0422,-4.22,-4.22
2020-02-17,"8,969.00",-2.13,-0.02,"1,581.85",0.0005,0.05,0.0005,,,,2.01852,-0.05323234578,-5.323234578,-5.323234578,2765.76,-0.0054,-0.54,-0.54
2020-02-18,"9,442.50",5.28,0.05,"1,603.50",0.0233,2.33,0.02,"3,370.29",-0.0029,-0.29,2.108849,0.04475011394,4.475011394,4.475011394,2874.97,0.0395,3.95,3.95
2020-02-19,"8,902.80",-5.72,-0.06,"1,623.30",0.005,0.50,0.01,"3,386.15",0.0047,0.47,2.174008,0.03089789738,3.089789738,3.089789738,2633.34,-0.084,-8.4,-8.4
2020-02-20,"8,912.90",0.11,0.00,"1,627.70",0.0053,0.53,0.01,"3,373.23",-0.0038,-0.38,2.03736,-0.06285533448,-6.285533448,-6.285533448,2615.28,-0.0069,-0.69,-0.69
2020-02-21,"8,951.50",0.43,0.00,"1,642.40",0.0172,1.72,0.02,"3,337.75",-0.0105,-1.05,2.061202,0.01170239918,1.170239918,1.170239918,2686.97,0.0274,2.74,2.74
2020-02-22,"8,929.50",-0.25,0.00,,,,0,,,,2.028169,-0.01602608575,-1.602608575,-1.602608575,2683.67,-0.0012,-0.12,-0.12
2020-02-23,"9,203.50",3.07,0.03,,,,0,,,,2.066241,0.01877161124,1.877161124,1.877161124,2814.08,0.0486,4.86,4.86
2020-02-24,"8,916.10",-3.12,-0.03,"1,673.30",0.0168,1.68,0.02,"3,225.89",-0.0335,-3.35,2.037982,-0.0136765266,-1.36765266,-1.36765266,2684.09,-0.0462,-4.62,-4.62
2020-02-25,"8,564.70",-3.94,-0.04,"1,650.00",-0.0159,-1.59,-0.02,"3,128.21",-0.0303,-3.03,1.971731,-0.03250813795,-3.250813795,-3.250813795,2529,-0.0578,-5.78,-5.78
2020-02-26,"8,079.00",-5.67,-0.06,"1,646.70",-0.0044,-0.44,0.00,"3,116.39",-0.0038,-0.38,1.818197,-0.07786761987,-7.786761987,-7.786761987,2257.27,-0.1074,-10.74,-10.74
2020-02-27,"8,024.60",-0.67,-0.01,"1,656.00",-0.0009,-0.09,0.00,"2,978.76",-0.0442,-4.42,1.743447,-0.04111215671,-4.111215671,-4.111215671,2299.35,0.0186,1.86,1.86
2020-02-28,"7,895.20",-1.61,-0.02,"1,582.00",-0.0468,-4.68,-0.05,"2,954.22",-0.0082,-0.82,1.823787,0.04608112549,4.608112549,4.608112549,2255.36,-0.0191,-1.91,-1.91
2020-02-29,"7,756.20",-1.76,-0.02,,,,0,,,,1.82922,0.00297896629,0.297896629,0.297896629,2191.17,-0.0285,-2.85,-2.85
2020-03-01,"7,734.50",-0.28,0.00,,,,0,,,,1.772698,-0.03089950908,-3.089950908,-3.089950908,2203.28,0.0055,0.55,0.55
2020-03-02,"8,015.50",3.63,0.04,"1,593.90",0.0165,1.65,0.02,"3,090.23",0.046,4.6,1.746702,-0.01466465241,-1.466465241,-1.466465241,2352.48,0.0677,6.77,6.77
2020-03-03,"7,853.10",-2.03,-0.02,"1,606.50",0.0305,3.05,0.03,"3,003.37",-0.0281,-2.81,1.811964,0.03736298464,3.736298464,3.736298464,2307.75,-0.019,-1.9,-1.9
2020-03-04,"7,876.20",0.29,0.00,"1,647.30",-0.0014,-0.14,0.00,"3,130.12",0.0422,4.22,1.867656,0.03073570998,3.073570998,3.073570998,2276.02,-0.0137,-1.37,-1.37
2020-03-05,"8,093.30",2.76,0.03,"1,653.00",0.0144,1.44,0.01,"3,023.94",-0.0339,-3.39,1.868206,0.00029448678,0.029448678,0.029448678,2344.52,0.0301,3.01,3.01
2020-03-06,"8,125.10",0.39,0.00,"1,657.70",0.0015,0.15,0.00,"2,972.37",-0.0171,-1.71,1.858963,-0.0049475272,-0.49475272,-0.49475272,2416.01,0.0305,3.05,3.05
2020-03-07,"7,897.50",-2.80,-0.03,,,,0,,,,1.884227,0.0135903727,1.35903727,1.35903727,2314.37,-0.0421,-4.21,-4.21
2020-03-08,"7,077.40",-10.38,-0.10,,,,0,,,,1.780098,-0.05526351124,-5.526351124,-5.526351124,1962.68,-0.152,-15.2,-15.2
2020-03-09,"6,955.60",-1.72,-0.02,"1,668.10",0.0007,0.07,0.00,"2,746.56",-0.076,-7.6,1.600218,-0.1010506163,-10.10506163,-10.10506163,2001.05,0.0195,1.95,1.95
2020-03-10,"6,978.10",0.32,0.00,"1,651.50",-0.009,-0.90,-0.01,"2,882.23",0.0494,4.94,1.600275,0.00003562015,0.003562015,0.003562015,1986.06,-0.0075,-0.75,-0.75
2020-03-11,"7,058.80",1.16,0.01,"1,641.70",-0.0109,-1.09,-0.01,"2,741.38",-0.0489,-4.89,1.616276,0.00999890644,0.999890644,0.999890644,1943.07,-0.0216,-2.16,-2.16
